魂	Meat Grinder	UNDEAD CORPORATION DOUJIN WORKS	4	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/meat-grinder/1455465435?i=1455465439&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=vBUX-4-8Hww
魂	Artificial Sorrow	UNDEAD CORPORATION DOUJIN WORKS	5	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/artificial-sorrow/1455465435?i=1455465440&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=XKehFxo65Ag
魂	Kill Again	UNDEAD CORPORATION DOUJIN WORKS	6	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/kill-again/1455465435?i=1455465441&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=icVioYqLjYA
魂	Whispering Sign	UNDEAD CORPORATION DOUJIN WORKS	7	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/whispering-sign/1455465435?i=1455465442&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=UqevbtG2Msk
魂	Hate Machine inst	UNDEAD CORPORATION DOUJIN WORKS	8	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/hate-machine-inst/1455465435?i=1455465443&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=FtewWaAn6ik
魂	Brutal Cremation inst	UNDEAD CORPORATION DOUJIN WORKS	9	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/brutal-cremation-inst/1455465435?i=1455465444&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=UIKldLfmHJ4
魂	Black Widow inst	UNDEAD CORPORATION DOUJIN WORKS	10	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/black-widow-inst/1455465435?i=1455465445&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=56p_EYxXnQw
魂	Meat Grinder inst	UNDEAD CORPORATION DOUJIN WORKS	11	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/meat-grinder-inst/1455465435?i=1455465716&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=O-tqEMFfa34
魂	Artificial Sorrow inst	UNDEAD CORPORATION DOUJIN WORKS	12	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/artificial-sorrow-inst/1455465435?i=1455465717&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=irPnUQ6Zivc
魂	Kill Again inst	UNDEAD CORPORATION DOUJIN WORKS	13	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/kill-again-inst/1455465435?i=1455465718&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=XaEgFKXTEnc
魂	Whispering Sign inst	UNDEAD CORPORATION DOUJIN WORKS	14	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/the-soul/1455465435?uo=4	https://music.apple.com/jp/album/whispering-sign-inst/1455465435?i=1455465719&uo=4	https://music.youtube.com/browse/MPREb_5HITKUQaFoH	https://music.youtube.com/watch?v=jifsZA1LSgY
Two-Tone	朧月	minimum electric design	1	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/two-tone/1455323723?uo=4	https://music.apple.com/jp/album/%E6%9C%A7%E6%9C%88/1455323723?i=1455323725&uo=4	https://music.youtube.com/browse/MPREb_h9MAcp7JKPR	https://music.youtube.com/watch?v=LCgRR1gwz8o
Two-Tone	グーテンベルクの科学世紀	minimum electric design	2	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/two-tone/1455323723?uo=4	https://music.apple.com/jp/album/%E3%82%B0%E3%83%BC%E3%83%86%E3%83%B3%E3%83%99%E3%83%AB%E3%82%AF%E3%81%AE%E7%A7%91%E5%AD%A6%E4%B8%96%E7%B4%80/1455323723?i=1455323846&uo=4	https://music.youtube.com/browse/MPREb_h9MAcp7JKPR	https://music.youtube.com/watch?v=CK1or2HIPoc
Two-Tone	Resorvoir	minimum electric design	3	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/two-tone/1455323723?uo=4	https://music.apple.com/jp/album/resorvoir/1455323723?i=1455323848&uo=4	https://music.youtube.com/browse/MPREb_h9MAcp7JKPR	https://music.youtube.com/watch?v=0YS-UCl-lS0
Two-Tone	卯酉鉄道の夜	minimum electric design	4	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/two-tone/1455323723?uo=4	https://music.apple.com/jp/album/%E5%8D%AF%E9%85%89%E9%89%84%E9%81%93%E3%81%AE%E5%A4%9C/1455323723?i=1455323850&uo=4	https://music.youtube.com/browse/MPREb_h9MAcp7JKPR	https://music.youtube.com/watch?v=V6YCfP3Kc8A
Two-Tone	emerging circle	minimum electric design	5	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/two-tone/1455323723?uo=4	https://music.apple.com/jp/album/emerging-circle/1455323723?i=1455323851&uo=4	https://music.youtube.com/browse/MPREb_h9MAcp7JKPR	https://music.youtube.com/watch?v=Ab9v6Hv5zwE
Two-Tone	glazed walls	minimum electric design	6	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/two-tone/1455323723?uo=4	https://music.apple.com/jp/album/glazed-walls/1455323723?i=1455323852&uo=4	https://music.youtube.com/browse/MPREb_h9MAcp7JKPR	https://music.youtube.com/watch?v=LmP1V_2h0Gw
Two-Tone	the border	minimum electric design	7	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/two-tone/1455323723?uo=4	https://music.apple.com/jp/album/the-border/1455323723?i=1455323853&uo=4	https://music.youtube.com/browse/MPREb_h9MAcp7JKPR	https://music.youtube.com/watch?v=p3nEhocJJTk
Two-Tone	Apollo	minimum electric design	8	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/two-tone/1455323723?uo=4	https://music.apple.com/jp/album/apollo/1455323723?i=1455323854&uo=4	https://music.youtube.com/browse/MPREb_h9MAcp7JKPR	https://music.youtube.com/watch?v=rg-R1iBg-lY
WITHOUT A BOMB - EP	輝く針の小人族	ついったー東方部	1	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/without-a-bomb-ep/1481152844?uo=4	https://music.apple.com/jp/album/%E8%BC%9D%E3%81%8F%E9%87%9D%E3%81%AE%E5%B0%8F%E4%BA%BA%E6%97%8F/1481152844?i=1481152845&uo=4	https://music.youtube.com/browse/MPREb_5hlEJ7TVbFO	https://music.youtube.com/watch?v=t5ai_ZwsP60
WITHOUT A BOMB - EP	少女が見た日本の原風景	ついったー東方部	2	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/without-a-bomb-ep/1481152844?uo=4	https://music.apple.com/jp/album/%E5%B0%91%E5%A5%B3%E3%81%8C%E8%A6%8B%E3%81%9F%E6%97%A5%E6%9C%AC%E3%81%AE%E5%8E%9F%E9%A2%A8%E6%99%AF/1481152844?i=1481152846&uo=4	https://music.youtube.com/browse/MPREb_5hlEJ7TVbFO	https://music.youtube.com/watch?v=58gkZbe5O50
WITHOUT A BOMB - EP	Experiment #201512	ついったー東方部	3	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/without-a-bomb-ep/1481152844?uo=4	https://music.apple.com/jp/album/experiment-201512/1481152844?i=1481152847&uo=4	https://music.youtube.com/browse/MPREb_5hlEJ7TVbFO	https://music.youtube.com/watch?v=AR_3IZTX0ZU
WITHOUT A BOMB - EP	月まで届け、不死の煙	ついったー東方部	4	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/without-a-bomb-ep/1481152844?uo=4	https://music.apple.com/jp/album/%E6%9C%88%E3%81%BE%E3%81%A7%E5%B1%8A%E3%81%91-%E4%B8%8D%E6%AD%BB%E3%81%AE%E7%85%99/1481152844?i=1481152848&uo=4	https://music.youtube.com/browse/MPREb_5hlEJ7TVbFO	https://music.youtube.com/watch?v=dgcVsGPJIOk
風雅繚乱	八百万の神	はちみつれもん	1	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E5%85%AB%E7%99%BE%E4%B8%87%E3%81%AE%E7%A5%9E/1455601129?i=1455601130&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=APW9pIS9Cw8
風雅繚乱	風と季節を感じて	はちみつれもん	2	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E9%A2%A8%E3%81%A8%E5%AD%A3%E7%AF%80%E3%82%92%E6%84%9F%E3%81%98%E3%81%A6/1455601129?i=1455601131&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=cMXvxxNGiO0
風雅繚乱	厄神様の微笑み	はちみつれもん	3	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E5%8E%84%E7%A5%9E%E6%A7%98%E3%81%AE%E5%BE%AE%E7%AC%91%E3%81%BF/1455601129?i=1455601132&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=jKAhggAWdpA
風雅繚乱	花鳥風月	はちみつれもん	4	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E8%8A%B1%E9%B3%A5%E9%A2%A8%E6%9C%88/1455601129?i=1455601133&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=khnp5GqwuBs
風雅繚乱	雫さらさら	はちみつれもん	5	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E9%9B%AB%E3%81%95%E3%82%89%E3%81%95%E3%82%89/1455601129?i=1455601134&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=uiYHhlYlPyU
風雅繚乱	嵐の前の静寂	はちみつれもん	6	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E5%B5%90%E3%81%AE%E5%89%8D%E3%81%AE%E9%9D%99%E5%AF%82/1455601129?i=1455601135&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=5l9KxAYxJeQ
風雅繚乱	天駆ける少女	はちみつれもん	7	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E5%A4%A9%E9%A7%86%E3%81%91%E3%82%8B%E5%B0%91%E5%A5%B3/1455601129?i=1455601256&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=iwPuTny6XNw
風雅繚乱	威風凛然	はちみつれもん	8	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E5%A8%81%E9%A2%A8%E5%87%9B%E7%84%B6/1455601129?i=1455601257&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=iXkSVZj7rX0
風雅繚乱	六道烈火	はちみつれもん	9	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E5%85%AD%E9%81%93%E7%83%88%E7%81%AB/1455601129?i=1455601258&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=ZO5WhG-Nx1M
風雅繚乱	神様の日常	はちみつれもん	10	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E7%A5%9E%E6%A7%98%E3%81%AE%E6%97%A5%E5%B8%B8/1455601129?i=1455601259&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=Yfu12OGlaE8
風雅繚乱	煌めきの宵	はちみつれもん	11	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/blooming-japanese-styles/1455601129?uo=4	https://music.apple.com/jp/album/%E7%85%8C%E3%82%81%E3%81%8D%E3%81%AE%E5%AE%B5/1455601129?i=1455601260&uo=4	https://music.youtube.com/browse/MPREb_Qyr7qjCb2wu	https://music.youtube.com/watch?v=jC2A9oUJdTA
Trident World	Cocytus	AbsoЯute Zero	1	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/trident-world/1455074858?uo=4	https://music.apple.com/jp/album/cocytus/1455074858?i=1455074859&uo=4	https://music.youtube.com/browse/MPREb_OvTFn8tXMXo	https://music.youtube.com/watch?v=U0wxPtVJF5A
Trident World	Piece of clown	AbsoЯute Zero	2	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/trident-world/1455074858?uo=4	https://music.apple.com/jp/album/piece-of-clown/1455074858?i=1455074860&uo=4	https://music.youtube.com/browse/MPREb_OvTFn8tXMXo	https://music.youtube.com/watch?v=62HK4ufYSek
Trident World	ロンリージャック	AbsoЯute Zero	3	2016-05-08 12:00:00 UTC	https://music.apple.com/jp/album/trident-world/1455074858?uo=4	https://music.apple.com/jp/album/%E3%83%AD%E3%83%B3%E3%83%AA%E3%83%BC%E3%82%B8%E3%83%A3%E3%83%83%E3%82%AF/1455074858?i=1455074861&uo=4	https://music.youtube.com/browse/MPREb_OvTFn8tXMXo	https://music.youtube.com/watch?v=Ka55jJ-iowA
